V1,V2
sim_002,7
sim_003,2
sim_004,5
sim_005,10
sim_006,7
sim_007,3
sim_008,23
sim_009,12
sim_010,15
sim_011,20
sim_012,14
sim_013,22
sim_014,24
sim_015,31
sim_016,27
sim_017,24
sim_018,34
sim_019,28
sim_020,26
sim_021,32
sim_022,34
sim_023,39
sim_024,37
sim_025,32
