V1,V2
sim_002,4
sim_003,7
sim_004,12
sim_005,10
sim_006,8
sim_007,16
sim_008,19
sim_009,19
sim_010,11
sim_011,15
sim_012,15
sim_013,21
sim_014,18
sim_015,19
sim_016,26
sim_017,24
sim_018,33
sim_019,25
sim_020,30
sim_021,21
sim_022,25
